pro_id,intensity,tissue
Q9BYV8,19.0054071382435,colon
Q9BYV8,16.7131357716433,heart
Q9BYV8,17.2192700999121,liver
Q9BYV8,19.0520970186403,lung
Q9BYV8,18.4821063562341,thyroid
Q6FHJ7,15.2744249656013,thyroid
P50222,14.0154424616211,lung
Q8IV38,20.505470531202,colon
Q8IV38,20.1487085780071,heart
Q8IV38,20.205701995762,liver
Q8IV38,20.2788128587833,lung
Q8IV38,20.1825749897219,thyroid
O95857,17.4649093529417,colon
O95857,17.0959384594052,liver
O95857,20.8053979683433,lung
O95857,18.4375436220436,thyroid
Q99969,22.0794583318186,colon
Q99969,19.5156209661748,heart
Q99969,21.5702895353542,liver
Q99969,21.3858301339282,lung
Q99969,22.8820602174777,thyroid
O95994,23.4905911417922,colon
O95994,18.1557771233014,heart
O95994,23.3931247650822,lung
O95994,16.9200443440132,thyroid
P35869,15.2443508282926,colon
P35869,16.1757087697818,heart
P35869,18.773563970755,liver
P35869,20.637060122021,lung
P35869,18.1581831662153,thyroid
Q9NX63,24.2055463868619,colon
Q9NX63,27.0625499596598,heart
Q9NX63,24.7635428499824,liver
Q9NX63,24.3909883894544,lung
Q9NX63,24.6557623986574,thyroid
Q9UG22,22.747575171661,colon
Q9UG22,15.0447021734011,heart
Q9UG22,18.401703787317,liver
Q9UG22,21.7489430936513,lung
Q9UG22,15.9980702772861,thyroid
Q3YBM2,17.9310042296865,liver
P10071,15.997973231625,colon
P25787,24.2888178059563,colon
P25787,24.2141213376992,heart
P25787,25.6717226286427,liver
P25787,25.5382047887441,lung
P25787,24.4955989005953,thyroid
Q9BYC8,17.8286061759745,colon
Q9BYC8,20.6976589660896,heart
Q9BYC8,20.074686587246,liver
Q9BYC8,17.8152197706535,lung
Q9BYC8,18.9812301192117,thyroid
Q9GZY4,21.060049835439,heart
Q9GZY4,17.6137444545917,liver
Q9GZY4,16.9250323088842,thyroid
P53004,25.1519334835623,colon
P53004,23.4658371931846,heart
P53004,23.5504300745963,liver
P53004,24.7987187543538,lung
P53004,23.7701868794113,thyroid
Q8TCY9,11.6791852876078,colon
Q8TCY9,15.4688596853851,liver
Q8TCY9,13.2945588518218,lung
Q15382,22.7615680906247,colon
Q15382,20.7167635046526,heart
Q15382,22.6136417813171,liver
Q15382,23.0561447139319,lung
Q15382,22.1103957165276,thyroid
Q9UGJ0,19.9485489677932,colon
Q9UGJ0,22.5296689060141,heart
Q9UGJ0,17.9308437583614,liver
Q9UGJ0,16.8768657485938,lung
Q9UGJ0,15.8653775149653,thyroid
Q8IUX7,24.0966196319078,colon
Q8IUX7,21.368019556433,heart
Q8IUX7,22.4201896943828,liver
Q8IUX7,24.7685591438068,lung
Q8IUX7,22.7617662813708,thyroid
P49005,17.2799914475311,colon
P49005,16.171199358618,heart
P49005,19.7911652275573,liver
P49005,19.2474415426854,lung
P49005,18.1421729017544,thyroid
Q01449,23.9780326753837,heart
Q01449,12.3904544975698,liver
P35557,22.4024998238107,liver
O15498,24.3266694276974,colon
O15498,22.0424190581547,heart
O15498,23.0720671348904,liver
O15498,23.6565218147696,lung
O15498,23.1729770925772,thyroid
Q9Y4P3,21.7264083376945,colon
Q9Y4P3,22.7829373206141,heart
Q9Y4P3,23.5572387634156,liver
Q9Y4P3,23.3249355330225,lung
Q9Y4P3,23.1108237081521,thyroid
Q9UDT6,21.9089026695868,colon
Q9UDT6,19.4309606230203,heart
Q9UDT6,20.2124670170104,liver
Q9UDT6,21.7261463778754,lung
Q9UDT6,20.0308721206695,thyroid
Q15056,24.8504486644777,colon
Q15056,23.827342747743,heart
Q15056,24.8412820765378,liver
Q15056,24.3022389158182,lung
Q15056,24.2214214231366,thyroid
P53667,18.4064851907673,lung
P53667,14.292264510762,thyroid
P43005,16.1677342718049,liver
P43005,16.5608562116127,lung
P43005,16.3231579353945,thyroid
Q9BXM9,18.819557719621,colon
Q9BXM9,16.9447413184466,heart
Q9BXM9,16.13334878771,liver
Q9BXM9,16.9026007743912,lung
Q9BXM9,12.2230180210078,thyroid
Q9BZ76,12.5458995900452,colon
Q9BZ76,13.0794563527092,thyroid
Q9Y657,16.4742282636953,colon
Q9Y657,13.8428375931747,heart
Q9Y657,13.7318659534256,liver
Q9Y657,18.326797049331,lung
Q9Y657,19.2354494348634,thyroid
Q9NWW6,13.1909664273374,colon
Q9NWW6,18.6173966589378,liver
Q9NWW6,16.1667129680293,lung
Q9NWW6,17.1615754754949,thyroid
Q9H330,22.4218521072113,colon
Q9H330,21.1302821506101,heart
Q9H330,20.7445566084771,liver
Q9H330,23.0170102331854,lung
Q9H330,22.8401753891585,thyroid
Q8WUY3,24.1792539286872,colon
Q8WUY3,17.9852417972149,heart
Q8WUY3,19.5156414215887,liver
Q8WUY3,19.614083865162,lung
Q8WUY3,16.0215290713978,thyroid
Q9H1U4,13.9967704253614,heart
Q9H1U4,15.9308280571342,liver
Q9H1U4,18.052518712812,lung
Q9H1U4,15.9554627647794,thyroid
Q14142,15.0867027495564,colon
Q14142,18.8348111954696,liver
Q14142,18.3646854325487,lung
Q92828,18.4020561220936,colon
Q92828,13.7319843146626,heart
Q92828,19.2135332950705,liver
Q92828,21.7488889401337,lung
Q92828,15.6989091366804,thyroid
P36897,19.9878494152668,colon
P36897,17.2129497312098,thyroid
P60468,22.0157969440283,colon
P60468,20.6600915727582,heart
P60468,23.909136622775,liver
P60468,23.2677808438593,lung
P60468,23.0664061145966,thyroid
P01031,23.6901080391272,colon
P01031,22.8665521180251,heart
P01031,24.1713934932862,liver
P01031,25.2461743662271,lung
P01031,23.7337149896797,thyroid
P20774,29.1314913043046,colon
P20774,26.137500854205,heart
P20774,25.1834575377133,liver
P20774,27.8939024351816,lung
P20774,27.9395474656939,thyroid
Q9BXN1,25.6986544320583,colon
Q9BXN1,22.7082677107536,heart
Q9BXN1,23.8706319892389,liver
Q9BXN1,23.9715134505405,lung
Q9BXN1,25.2312139157781,thyroid
O94769,16.1829806188112,heart
O94769,16.5205885519419,lung
O94769,13.5285993313817,thyroid
Q04727,17.4819652586314,colon
Q04727,14.3379863843178,lung
Q04727,16.7268844325276,thyroid
Q14914,24.8585520916441,colon
Q14914,23.6716350334627,heart
Q14914,27.7035464768423,liver
Q14914,24.4118048759449,lung
Q14914,24.8281240360804,thyroid
P02760,25.8167155086408,colon
P02760,24.4723533397572,heart
P02760,24.9461822683644,liver
P02760,26.5984904929984,lung
P02760,25.4465709344468,thyroid
Q7Z591,19.0209525284931,lung
Q05193,21.960060303778,colon
Q05193,23.7741275199077,heart
Q05193,21.8025690643252,liver
Q05193,21.5559917278706,lung
Q05193,21.5671978581666,thyroid
P17813,19.1206561265896,colon
P17813,21.4138326607448,heart
P17813,23.4541707729856,liver
P17813,24.0208622284795,lung
P17813,22.7579302338353,thyroid
P00568,25.9662819717896,colon
P00568,27.8148702280191,heart
P00568,24.7629066185846,liver
P00568,26.0539684829066,lung
P00568,25.722162966984,thyroid
Q7L3B6,18.774984166807,colon
Q7L3B6,20.4394435792538,heart
Q7L3B6,21.1650401393013,liver
Q7L3B6,17.5718571463188,lung
Q7L3B6,18.6270304067489,thyroid
Q9HBL7,20.5610118262991,colon
Q9HBL7,22.5710567594382,heart
Q9HBL7,20.7876250780243,liver
Q9HBL7,20.3441732813412,lung
Q9HBL7,20.4637975957343,thyroid
Q9NVG8,20.3126712872804,colon
Q9NVG8,18.8896791960424,heart
Q9NVG8,20.3447691258614,liver
Q9NVG8,20.53821978627,lung
Q9NVG8,19.9038743469147,thyroid
Q4ADV7,15.5614366848778,liver
Q8NF50,17.530963664908,colon
Q8NF50,15.4602873191372,heart
Q8NF50,20.1501531061455,liver
Q8NF50,22.8195938484914,lung
Q8NF50,18.4009213833915,thyroid
Q14678,21.3622983490361,colon
Q14678,21.5903704050598,heart
Q14678,22.2016697864419,liver
Q14678,20.4426395108286,lung
Q14678,19.6972648367064,thyroid
P62166,20.3164012252338,colon
P62166,12.5246632844951,heart
P62166,11.0339599279264,liver
P62166,13.7516589658691,lung
P62166,15.9060136036146,thyroid
Q15569,15.2823021101914,colon
Q15569,21.6225836122759,heart
Q15569,17.5421521302611,lung
Q96I24,22.8025258023859,colon
Q96I24,21.1276886114641,heart
Q96I24,23.6763989281668,liver
Q96I24,23.049455804633,lung
Q96I24,23.8116525273835,thyroid
Q92546,15.6490683507766,lung
O75970,20.2202091048399,colon
O75970,19.1126658258435,heart
O75970,23.1002587375675,liver
O75970,21.1677627333287,lung
O75970,20.3117686030287,thyroid
O95786,21.4708246416848,colon
O95786,18.1121909680433,heart
O95786,22.0192965735074,liver
O95786,22.6748594031145,lung
O95786,21.3129391076136,thyroid
O60869,22.7111348917476,colon
O60869,22.090367444702,heart
O60869,23.8546983819836,liver
O60869,22.1810651346266,lung
O60869,23.2368073993384,thyroid
O14986,16.6720047874145,colon
O14986,15.0829642411466,lung
Q99933,20.095104428478,colon
Q99933,18.311183460265,heart
Q99933,20.876172220573,liver
Q99933,20.9883222715613,lung
Q99933,21.7012482785847,thyroid
Q13905,19.508783248569,colon
Q13905,17.1619371921653,heart
Q13905,17.6127650219506,liver
Q13905,20.4116598460949,lung
Q13905,20.7073032239151,thyroid
Q9NQX5,16.388905684989,lung
Q9NQX5,13.7862358693968,thyroid
Q02410,19.9122828015644,colon
Q02410,17.6744569608223,heart
Q02410,20.3299837623234,liver
Q02410,19.5812340458324,lung
Q02410,18.5988964031323,thyroid
Q7Z333,17.2798348458676,colon
Q7Z333,17.6104099868961,liver
Q7Z333,17.7455839757236,lung
Q7Z333,18.7038830963779,thyroid
Q99962,18.6966112946953,colon
Q99962,19.3444798871451,heart
Q99962,18.57652183192,liver
Q99962,18.7541292346126,lung
Q99962,18.6977577238874,thyroid
P41222,22.6279743689943,colon
P41222,24.2253475086072,heart
P41222,20.5125649159055,liver
P41222,23.0342607297208,lung
P41222,22.1025929243457,thyroid
Q9BZC7,16.8917289129571,heart
Q9BZC7,19.416723681206,liver
Q9BZC7,13.4906466591274,thyroid
Q15464,16.0263218341944,colon
Q15464,16.1019050051278,heart
Q15464,17.1623140104576,liver
Q15464,15.9283210470068,lung
Q712K3,19.6092864454429,colon
Q712K3,20.1910169769785,heart
Q712K3,20.7346619783601,liver
Q712K3,18.3912854740472,lung
Q712K3,19.5487377640552,thyroid
Q5VST6,11.9026771899872,heart
Q5VST6,17.4028971458563,liver
Q5VST6,17.0290594100167,lung
Q5VST6,17.4726542120389,thyroid
Q9NQT5,18.2412331231551,colon
Q9NQT5,15.6178781103693,heart
Q9NQT5,20.5368961970595,liver
Q9NQT5,19.9179310441233,lung
Q9NQT5,20.4027601019473,thyroid
O76080,16.0963686950006,colon
O76080,13.6173026560575,heart
O76080,15.6974001051271,liver
O76080,17.4050556699136,lung
O76080,15.0556348462903,thyroid
O14640,17.2332815633612,colon
O14640,16.3489598842313,heart
O14640,17.6507021399683,liver
O14640,16.3873495642483,lung
O00151,23.8364402501274,colon
O00151,26.1289240474772,heart
O00151,24.802755229852,liver
O00151,25.5012424868673,lung
O00151,25.186048286323,thyroid
P04053,14.4287091897675,lung
Q92902,13.441099762189,colon
Q92902,14.63844640006,lung
Q92902,14.9865653531766,thyroid
O14832,19.4687130028277,colon
O14832,21.5600991029549,heart
O14832,25.5897208645205,liver
O14832,20.3273493159913,lung
O14832,20.9619210530753,thyroid
Q9H2L5,13.8272055881338,liver
Q6XZF7,18.672996133439,colon
Q6XZF7,14.7668002115831,heart
Q6XZF7,18.2636642276113,liver
Q6XZF7,18.5558107204469,lung
Q6XZF7,17.8053398178645,thyroid
Q7L804,18.1172890364881,lung
Q7L804,16.7658783079834,thyroid
P48061,18.7067169154525,colon
P48061,20.2085253679584,lung
P48061,23.620968864291,thyroid
O75477,22.6219447421712,colon
O75477,20.5019826487097,heart
O75477,24.9387837378231,liver
O75477,23.249991868243,lung
O75477,22.3370537045266,thyroid
Q14152,24.469526884925,colon
Q14152,23.5241595461941,heart
Q14152,25.3505137982009,liver
Q14152,24.9744119892161,lung
Q14152,24.4412178265461,thyroid
Q9BQ39,18.7671391271364,colon
Q9BQ39,16.5697920869296,heart
Q9BQ39,19.1991320377033,liver
Q9BQ39,20.1853860291587,lung
Q9BQ39,19.6564981060202,thyroid
P45983,17.6155798662582,colon
P45983,16.9670260014526,heart
P45983,20.2984889929695,liver
P45983,18.669363853919,lung
P45983,18.3255658959806,thyroid
Q9Y6Y8,22.4954166860904,colon
Q9Y6Y8,21.4947263324442,heart
Q9Y6Y8,23.3951081492815,liver
Q9Y6Y8,23.4445771618258,lung
Q9Y6Y8,23.1025627246393,thyroid
O95260,23.1582384926854,colon
O95260,22.065393251422,heart
O95260,21.7599655844262,liver
O95260,22.0957076459423,lung
O95260,21.3614113654799,thyroid
Q9NXX6,17.4571475083279,liver
Q9NXX6,18.2465929600099,lung
Q9NXX6,14.0668080419894,thyroid
Q9HB21,20.7535672342579,colon
Q9HB21,19.839720746345,heart
Q9HB21,20.8448927045182,liver
Q9HB21,20.752768761915,lung
Q9HB21,20.1179478936568,thyroid
Q9ULE6,21.3256744916135,colon
Q9ULE6,16.0989998145286,heart
Q9ULE6,17.2813792172293,liver
Q9ULE6,22.5093109443029,lung
Q9ULE6,20.2962136558407,thyroid
Q8IZJ1,14.1250872057985,lung
Q9H7M9,19.3136999350928,colon
Q9H7M9,17.219061188614,heart
Q9H7M9,18.8830556021272,liver
Q9H7M9,22.8994849019005,lung
Q9H7M9,19.0249190027453,thyroid
Q92563,14.6796270319264,colon
Q92563,20.8833061138415,lung
Q92563,17.6751616294786,thyroid
Q9BPX6,19.6927177224057,colon
Q9BPX6,18.7167944485829,heart
Q9BPX6,20.4704590863746,liver
Q9BPX6,21.6140445499375,lung
Q9BPX6,19.8906013137191,thyroid
P16298,22.315418928128,colon
P16298,21.0960250238973,heart
P16298,19.4396107204508,liver
P16298,20.1089110905758,lung
P16298,18.8949584645439,thyroid
Q9H7U1,17.3556297703869,colon
Q9H7U1,15.9083821625016,heart
Q9H7U1,15.1290633372516,lung
P36894,12.6147030694621,thyroid
Q9UNW1,14.4914976236894,colon
Q9UNW1,19.5533845011543,liver
Q9UNW1,16.3878682739514,lung
Q9UNW1,19.5195259362122,thyroid
P62736,32.4933151971674,colon
P62736,22.3358051707464,heart
P62736,28.3937631651137,liver
P62736,29.4183328298473,lung
P62736,28.7043718172446,thyroid
P38571,19.0356898833895,colon
P38571,17.0494198888094,heart
P38571,22.0397904325688,liver
P38571,23.6662219424301,lung
P38571,20.3825309709431,thyroid
Q96RR1,15.3345958817016,heart
Q9BRK4,18.092982865918,colon
Q9BRK4,15.2212165771356,heart
Q9BRK4,16.8366723701871,liver
Q9BRK4,16.826502302859,lung
Q9BRK4,18.5072958426763,thyroid
Q9BWM7,23.7496701338551,colon
Q9BWM7,21.0880065487911,heart
Q9BWM7,21.2552188093743,liver
Q9BWM7,24.1393232226663,lung
Q9BWM7,22.7372046013777,thyroid
O75607,16.7882656945857,colon
O75607,13.5909680512291,heart
O75607,18.7466207498036,liver
O75607,17.4578086024637,lung
O75607,17.1831095853529,thyroid
Q92538,21.07477111198,colon
Q92538,19.3690307305321,heart
Q92538,21.5697181888278,liver
Q92538,22.2868405132892,lung
Q92538,21.1431491317642,thyroid
Q5T5U3,20.5679389778808,colon
Q5T5U3,16.9971747681986,heart
Q5T5U3,18.5370509910381,liver
Q5T5U3,19.8908701439986,lung
Q5T5U3,18.3101501037274,thyroid
Q8NE35,14.0787433213363,colon
Q8NE35,17.2689477834277,heart
Q8NE35,17.4629033415722,liver
Q8NE35,11.8857529410028,lung
Q8NE35,15.5363797420005,thyroid
Q9H469,14.9968404672552,colon
Q9H469,15.2128833161162,thyroid
Q9H467,14.6882510476175,colon
Q9H467,17.3908403551072,heart
Q9H467,10.3498798481497,liver
Q5T8D3,16.1815423158652,colon
Q5T8D3,20.5405400182861,heart
Q5T8D3,23.1438134973367,liver
Q5T8D3,19.3806961082001,lung
Q5T8D3,18.1073126929549,thyroid
Q9H008,24.799068063219,colon
Q9H008,21.1300049513136,heart
Q9H008,25.3829371642122,liver
Q9H008,23.2768023085,lung
Q9H008,24.6879377881869,thyroid
Q92615,17.1760570764013,colon
Q92615,15.6565865446242,heart
Q92615,20.6217948491914,liver
Q92615,20.4961386708133,lung
Q92615,19.804230298422,thyroid
Q9BZE4,20.3008884829195,colon
Q9BZE4,19.1016723182958,heart
Q9BZE4,22.5150589871278,liver
Q9BZE4,21.6628377163234,lung
Q9BZE4,21.0344174278203,thyroid
Q9P287,19.7272456687543,colon
Q9P287,22.1914725531584,liver
Q9P287,21.132341267731,lung
Q9P287,21.2610915959985,thyroid
Q9NVV4,19.7143815000131,colon
Q9NVV4,21.1149161573579,heart
Q9NVV4,21.6242409198441,liver
Q9NVV4,20.4355215072783,lung
Q9NVV4,20.195731073375,thyroid
Q5TCZ1,20.849283670599,colon
Q5TCZ1,16.6589497724741,heart
Q5TCZ1,17.0825908215381,liver
Q5TCZ1,19.5215086822583,lung
Q5TCZ1,14.8901042047082,thyroid
Q5JRX3,22.5317788357112,colon
Q5JRX3,23.7513208210328,heart
Q5JRX3,23.3617321157766,liver
Q5JRX3,22.3907862940788,lung
Q5JRX3,22.6808268171189,thyroid
Q9H668,9.91937709342204,heart
P41279,15.8912433585672,lung
Q9H4W6,17.228663256431,thyroid
O76003,23.2900085315358,colon
O76003,21.9033113081478,heart
O76003,23.3406769971126,liver
O76003,23.3971446233431,lung
O76003,22.0725663831783,thyroid
Q8WY21,18.6543424230101,colon
Q5VWN6,16.6447802522799,liver
Q5VWN6,16.6060421382214,lung
Q5VWN6,17.2059185094875,thyroid
Q9NQW7,23.3029249021514,colon
Q9NQW7,22.9524236362774,heart
Q9NQW7,23.3963668440925,liver
Q9NQW7,23.8216056362602,lung
Q9NQW7,23.1113788453015,thyroid
Q9UQE7,22.8604071358015,colon
Q9UQE7,21.0668876973096,heart
Q9UQE7,22.6588308273978,liver
Q9UQE7,24.0641362759254,lung
Q9UQE7,24.7290357937635,thyroid
Q9UQ13,23.3500418011455,colon
Q9UQ13,20.6729460607396,heart
Q9UQ13,20.8904736122361,liver
Q9UQ13,20.0371911448095,lung
Q9UQ13,19.1980122835718,thyroid
Q00059,22.9192206850275,colon
Q00059,25.3006117352937,heart
Q00059,23.7334909785521,liver
Q00059,22.7642721257556,lung
Q00059,24.0806176620938,thyroid
Q16204,23.7160271652901,colon
Q16204,21.0026684864709,heart
Q16204,22.1534920951054,liver
Q16204,23.3661985548738,lung
Q16204,22.8790640634162,thyroid
Q13617,23.3225698395765,colon
Q13617,21.7876395169963,heart
Q13617,22.834757746665,liver
Q13617,22.8700421643369,lung
Q13617,22.3200332838306,thyroid
Q8ND76,19.7848212064595,colon
Q8ND76,16.3582635130451,liver
Q8ND76,19.4563723894459,lung
Q8ND76,17.6507177977141,thyroid
P46779,25.8824877804294,colon
P46779,24.5044732431251,heart
P46779,27.0525548045322,liver
P46779,26.3641642180883,lung
P46779,26.6243841043103,thyroid
Q9ULJ6,15.9099326204243,colon
Q9ULJ6,15.9992910456245,heart
Q9ULJ6,16.6170476151345,liver
Q9ULJ6,18.701649642169,lung
Q9ULJ6,17.4948738559341,thyroid
Q9UKB3,21.3187591417616,liver
P30405,24.3827108385278,colon
P30405,26.3233993214195,heart
P30405,26.3919120295748,liver
P30405,23.4272823697348,lung
P30405,24.4782021718617,thyroid
P30039,21.4509826003636,colon
P30039,20.6665416393283,heart
P30039,27.1325465534468,liver
P30039,21.5592492683747,lung
P30039,19.7341588294932,thyroid
Q8NG11,19.2979509446753,colon
Q8NG11,15.7756214948479,heart
Q8NG11,18.2249320644994,liver
Q8NG11,20.8702941039043,lung
Q8NG11,20.3751242701662,thyroid
O95970,18.5676421213272,colon
O95970,15.9332831516191,heart
O95970,17.6953306192489,liver
O95970,16.1469434165969,thyroid
P33260,23.5751279315064,liver
Q9C075,17.2457862439238,liver
Q9C075,11.856639924681,thyroid
Q7Z417,19.9496911579796,colon
Q7Z417,19.8722542890964,heart
Q7Z417,21.3426085483863,liver
Q7Z417,21.5511968322098,lung
Q7Z417,20.0279277772711,thyroid
Q9Y2X7,20.9716278013153,colon
Q9Y2X7,20.4057889569855,heart
Q9Y2X7,20.0889572455572,liver
Q9Y2X7,22.3175919415051,lung
Q9Y2X7,22.2670997636616,thyroid
P84098,23.6432120087939,colon
P84098,23.5168962947788,heart
P84098,25.1104882141701,liver
P84098,23.9820673821113,lung
P84098,24.4524030009896,thyroid
Q96IG2,19.5378172645576,colon
Q96IG2,18.4309846832703,heart
Q96IG2,18.6974504343755,liver
Q96IG2,21.0513019290075,lung
Q96IG2,19.7891628947949,thyroid
P17480,22.5052689234335,colon
P17480,20.3545860927515,heart
P17480,22.5759930111954,liver
P17480,23.3975509992468,lung
P17480,23.6831745594548,thyroid
O43242,23.6550706298754,colon
O43242,23.0959363648008,heart
O43242,24.2637519118599,liver
O43242,24.5892818180702,lung
O43242,23.6956085344598,thyroid
O15234,18.7462540066155,colon
O15234,20.2068327069436,liver
O15234,19.9943156366026,lung
O15234,19.3105621798276,thyroid
P56703,14.8628969887506,lung
P45381,20.281937060053,colon
P45381,16.8337642734877,heart
P45381,20.8503248770971,liver
P45381,21.9249671598233,lung
P45381,19.7440772280584,thyroid
O43236,21.1518992253604,colon
O43236,20.7121509529091,heart
O43236,22.3458017912001,liver
O43236,22.973124125613,lung
O43236,21.4051449458395,thyroid
Q9NYA4,13.0001393701883,liver
P51575,18.1649326240383,colon
P51575,11.5542584184583,heart
P51575,14.248946695957,lung
Q8IX18,18.1673012841242,thyroid
Q14974,25.2683535292525,colon
Q14974,24.3512433110559,heart
Q14974,25.0724625617629,liver
Q14974,25.1162182211259,lung
Q14974,24.3174558163781,thyroid
O14653,21.0523395555826,colon
O14653,20.3416509866467,heart
O14653,22.507897785494,liver
O14653,21.2177287864685,lung
O14653,21.4975492844984,thyroid
Q9NVS9,21.0868736773086,colon
Q9NVS9,21.6308315028351,heart
Q9NVS9,24.5634119088172,liver
Q9NVS9,20.9878943613111,lung
Q9NVS9,23.9050956867561,thyroid
P23443,18.6817681645255,colon
P23443,16.5072008385341,heart
P23443,17.8700300800387,liver
P23443,17.6059113586962,lung
P23443,17.4786995310021,thyroid
Q96JB5,22.2509588553791,colon
Q96JB5,21.3235524203495,heart
Q96JB5,23.6407195867929,liver
Q96JB5,22.474407107522,lung
Q96JB5,22.3355798871914,thyroid
P83916,22.2975665537458,colon
P83916,20.9711148950028,heart
P83916,21.631733464231,liver
P83916,23.067861913615,lung
P83916,23.3382602451128,thyroid
O94762,15.8440993415187,heart
O94762,17.8892684364909,liver
O94762,16.5270670147083,lung
O94762,14.7582702615341,thyroid
P51570,23.6927766463333,colon
P51570,22.530173521115,heart
P51570,26.7925088638608,liver
P51570,23.9442712081269,lung
P51570,23.2717585230591,thyroid
Q9H0H0,12.8594876316213,colon
Q9H0H0,18.7535520334246,liver
Q9H0H0,17.3141396853634,lung
O94983,17.1690813332372,liver
P13929,22.5812678993122,colon
P13929,28.4189671005949,heart
P13929,27.693664493847,liver
P13929,21.7112284277715,lung
P13929,22.8875739882042,thyroid
P07737,29.4161529557266,colon
P07737,26.106099420936,heart
P07737,28.1469678527097,liver
P07737,28.4992750813148,lung
P07737,27.6980663646394,thyroid
Q9H6Y7,15.7000257728413,colon
Q9H6Y7,17.3127618775795,liver
Q9H6Y7,17.8885156276813,lung
Q9H6Y7,19.1761660541407,thyroid
Q02978,23.8558760512691,colon
Q02978,26.4618479915253,heart
Q02978,24.4695316695785,liver
Q02978,24.6520028191792,lung
Q02978,23.704626594052,thyroid
Q7Z5J4,14.157806710723,colon
Q7Z5J4,15.5647453517159,liver
Q7Z5J4,17.3621459348706,lung
Q7Z5J4,16.4328030373473,thyroid
Q99567,21.0990790968131,colon
Q99567,18.6986286798343,heart
Q99567,21.2375687420031,liver
Q99567,21.7632238612128,lung
Q99567,21.3343499218207,thyroid
Q07021,25.2193262711221,colon
Q07021,26.8256962932555,heart
Q07021,26.8297503284659,liver
Q07021,24.987232020264,lung
Q07021,24.5043823423465,thyroid
P31645,22.6987273760404,lung
Q13867,23.7902713489727,colon
Q13867,21.9028798235938,heart
Q13867,23.2105520689412,liver
Q13867,23.8073636750931,lung
Q13867,22.9431177763946,thyroid
O75976,17.9728157937233,colon
O75976,18.0786844447135,heart
O75976,21.8484981704406,liver
O75976,20.2763235646969,lung
O75976,20.3942472189153,thyroid
O95249,18.6185188449989,colon
O95249,18.8818087653424,heart
O95249,21.8624171346651,liver
O95249,20.3055405220787,lung
O95249,20.2920153825722,thyroid
Q96A33,21.8209096686709,colon
Q96A33,21.185481965235,heart
Q96A33,23.8391201925328,liver
Q96A33,22.9582174111998,lung
Q96A33,23.0401841332226,thyroid
P55039,22.601267643096,colon
P55039,20.8614589853867,heart
P55039,21.6097951503631,liver
P55039,21.9686380092383,lung
P55039,21.554470330076,thyroid
Q8IY81,20.9055948339416,colon
Q8IY81,16.895927560289,heart
Q8IY81,21.8254617866199,liver
Q8IY81,21.2212211486392,lung
Q8IY81,20.5455798945368,thyroid
O43572,17.1188912340221,colon
O43572,18.2233367685828,liver
O43572,19.5701627685506,lung
O43572,18.7694185684537,thyroid
P30838,14.5554545451695,colon
P30838,13.7954229468259,heart
P30838,19.2143677955476,liver
P30838,23.6932140490535,lung
Q92925,17.0740569126532,colon
Q92925,15.196693531098,heart
Q92925,19.899670769034,liver
Q92925,20.0150558064782,lung
Q92925,22.5758220525281,thyroid
P13598,18.3943460115124,colon
P13598,18.6763916874715,heart
P13598,19.0894885658537,liver
P13598,22.5062004216476,lung
O43760,21.073890116022,colon
O43760,20.7140869954955,heart
O43760,21.358736482043,liver
O43760,23.9077394322151,lung
O43760,20.2571555634735,thyroid
Q9NYH9,15.5366617835002,colon
Q9NYH9,22.9626157796346,liver
Q9NYH9,19.232497928176,lung
Q9NYH9,17.2087051666701,thyroid
P17844,22.9133420158243,colon
P17844,22.5468068442321,heart
P17844,24.0417411345118,liver
P17844,24.4684487746785,lung
P17844,24.2808008778076,thyroid
Q9HAS0,17.6896740577566,colon
Q9HAS0,14.3155089266409,heart
Q9HAS0,20.2261711526643,liver
Q9HAS0,19.3535717821557,lung
Q9HAS0,19.5249541299869,thyroid
Q15438,16.6551269677085,colon
Q15438,18.3882843265743,heart
Q15438,19.4827541318223,liver
Q15438,21.4588318424335,lung
Q15438,17.8373184739867,thyroid
O00231,23.7962842301517,colon
O00231,24.8195620933579,heart
O00231,25.6506934781474,liver
O00231,23.9842978641864,lung
O00231,25.8777556619175,thyroid
Q08380,23.6920001598301,colon
Q08380,25.2422683209706,heart
Q08380,24.1703444064401,liver
Q08380,25.6332218937558,lung
Q08380,27.6630194046374,thyroid
O00623,19.3001330387093,liver
Q96C10,17.2600271374383,liver
Q96C10,17.00848598118,lung
Q96C10,13.8348509015378,thyroid
P51148,22.4519169595991,colon
P51148,21.0360146080744,heart
P51148,24.2016614012699,liver
P51148,25.185382826433,lung
P51148,22.5850943622307,thyroid
P54802,15.9002368095233,colon
P54802,14.203797307996,heart
P54802,21.0392767883016,liver
P54802,19.2713443534136,lung
P54802,22.1921913472711,thyroid
Q9UH92,16.1065981331306,colon
Q9UH92,20.6115621132011,liver
P78357,20.4237377162578,colon
P78357,18.5616693070556,heart
P78357,16.9344153210343,liver
P78357,18.2990805019286,lung
P78357,15.1594193705212,thyroid
Q9P2A4,17.0364564082487,colon
Q9P2A4,18.3304396355676,heart
Q9P2A4,20.4741122636706,liver
Q9P2A4,22.0051965420709,lung
Q9P2A4,19.887991036883,thyroid
Q92800,16.856485506728,lung
Q96SB3,19.9082537520294,colon
Q96SB3,19.0157939580251,heart
Q96SB3,20.7018348054515,liver
Q96SB3,22.6442093797949,lung
