gene_id,rho,rho_p,protein_log_median,protein_log_mean,rna_log_median,rna_log_mean
ENSG00000113712,0.219211207552916,0.00190634324271134,5.68740137371712,5.68052737300411,3.56209597652195,3.55898594306647
ENSG00000113719,0.0305131719202071,0.668515434987556,4.51306172337278,4.52675349413455,1.22185564728065,1.21908009673886
ENSG00000113721,0.25709456372773,0.000258040137414951,5.14142331302662,5.14528293300443,2.09096873121383,2.10837263957462
ENSG00000113734,-0.0425663792430405,0.550533705920422,4.46789636044644,4.31027395744937,0.676390707807403,0.667555458101338
ENSG00000113758,0.384387086949901,2.71293814006165e-08,4.42232557366444,4.39905689406502,0.282368670251599,0.320232556660327
ENSG00000113790,0.0460747594406273,0.518141270029259,3.47340566607499,3.30748964310774,0.582990400500663,0.552606630687991
ENSG00000113845,-0.0865746033275082,0.224032289022501,2.52598373896885,2.25482350252613,2.08171610377583,2.07419363063427
ENSG00000113851,0.0177864944505207,0.803091240878187,0.996577931687821,1.5698309739012,1.51058341382707,1.48311506523765
ENSG00000113966,0.111282889151007,0.117626717251757,3.74560837848649,3.1419079787363,0.329244651956514,0.275564369997429
ENSG00000114021,0.0338388914268311,0.634875317989324,4.63634193333597,4.61565343541035,1.46434761193826,1.44834189879569
ENSG00000114023,0.205611390284757,0.00363144457741735,4.73590266518127,4.71007493221061,1.63348978597472,1.62845305152652
ENSG00000114030,-0.0770092888685854,0.279385556561495,3.8385378438415,3.79490187448379,2.19316122501265,2.22525064132268
ENSG00000114054,0.0967793513019643,0.173737805834066,4.40522472358086,4.42414475800894,0.616918280430928,0.619287344596264
ENSG00000114062,-0.0950871596137529,0.181566156479183,3.80098232569497,3.75909809153563,2.44525180923475,2.44680515392923
ENSG00000114098,-0.0175955535252018,0.804999558548025,4.8522916555351,4.84765074529699,1.65200218343473,1.64612222551849
ENSG00000114127,-0.194451043094259,0.00599178514064272,3.95392303197501,3.93820876698095,2.58458865492074,2.57253045768495
ENSG00000114200,0.147738693467337,0.0373848692498592,4.9128702809192,4.8729570913148,1.25593796461631,1.27987135332822
ENSG00000114209,-0.0520770519262982,0.464752927926787,5.04319995028082,5.01964730286249,1.83652131916102,1.81453023695872
ENSG00000114270,-0.116477843764276,0.101320923518453,5.88744658149307,5.76984372241987,2.64232968085647,2.53777536658594
ENSG00000114302,-0.0329054362722704,0.644245743556933,5.07600621681648,5.07582373552553,2.45338444824524,2.44354079437684
ENSG00000114316,0.0396246534279964,0.57843545072429,4.48976394120016,4.44691133211557,2.08901697113907,2.05793294080749
ENSG00000114331,-0.0923587635145424,0.194304644168652,4.23413923304719,4.2121489205444,2.30411068839308,2.30469609441112
ENSG00000114353,0.103337901629359,0.146268092660873,6.97260773864835,6.98815627249794,1.90134029688198,1.93311450719201
ENSG00000114354,-0.140050251256281,0.0485676176722014,5.34240280463895,5.34868544311683,2.42566062557135,2.4391491495333
ENSG00000114391,-0.095222359990246,0.180943203003185,5.03839084816167,5.00488875760897,3.8312821260426,3.80915155109313
ENSG00000114416,-0.0585914420587787,0.410733272228772,3.31783914455143,3.2935787280583,1.53492001645759,1.53293137307588
ENSG00000114450,-0.0110419860165397,0.876987010733843,2.98266547709767,2.6959687354937,3.27555409191611,3.27550876970291
ENSG00000114480,-0.120141617176793,0.090970092990485,5.18806633791342,5.19819317987395,1.81323880819335,1.80408036609648
ENSG00000114491,0.0810887772194305,0.254643513871022,4.94201368725349,4.94625437627907,1.10390946717195,1.09002533987607
ENSG00000114503,0.0596575264252884,0.402582906182219,4.45308809728351,4.26822360577326,1.77678046181906,1.77426493203736
ENSG00000114520,0.073391198416324,0.302647528323269,4.12837787964963,4.12070346587332,1.66012487652655,1.65459782148604
ENSG00000114554,0.134374970033701,0.0584587984050873,3.96747219149241,3.62955408599821,1.64537862573907,1.5480292713716
ENSG00000114573,0.0669407644282016,0.34721033021476,5.91532876360308,5.90590415355345,2.81917489412085,2.80424857343004
ENSG00000114686,0.00816709018730405,0.908851667196763,4.74785164503267,4.44813466262664,2.57761657810142,2.55997190486779
ENSG00000114698,0.283825824782285,4.85511691980093e-05,4.40139373062044,4.36029046516476,1.52824678498649,1.59799544859883
ENSG00000114738,0.0820900184865249,0.249044365954362,3.76076070800535,3.63786914624968,2.33479246089372,2.24719927028094
ENSG00000114742,0.00651226040465072,0.927262975682147,3.79403863830594,3.35036238975221,1.66390272709972,1.65366469297251
ENSG00000114744,-0.173842233550436,0.0140639964499648,1.91932203714062,2.4199460047865,1.51346906753282,1.49344128412917
ENSG00000114779,-0.00842393787117405,0.905921247192997,5.48039875950497,5.45133699023177,1.03965870129916,1.04642962603056
ENSG00000114784,0.013599817268159,0.848673541906823,5.07980726732131,5.06555322002213,1.96494756126935,1.99527294401247
ENSG00000114850,0.0674143444495203,0.343803980660638,5.21403583051343,5.21084883830685,2.80019685295956,2.81300128257428
ENSG00000114867,0.228014313994213,0.00123078559433181,5.31189075392115,5.29742474632499,3.57325089833657,3.50084855285559
ENSG00000114902,0.0610431872136953,0.391724336553677,5.45224179835457,5.40234521924133,0.699691839043618,0.689858836491432
ENSG00000114942,-0.0332617633622659,0.64066203682315,6.42803496633594,6.41012179490228,4.04860233991382,4.01981518872999
ENSG00000114978,-0.182148621897366,0.0101107104189269,5.23188610490674,5.22577480751566,3.19485928020311,3.17886777324159
ENSG00000114988,-0.00669072078253786,0.925275424262327,4.16624226475476,3.94782951599517,0.998635920935926,0.966410509046751
ENSG00000114993,-0.0827401782438732,0.245302808713689,2.07853949545845,1.77469199036083,1.61519611640501,1.563051592121
ENSG00000114999,-0.0220283662104865,0.757452196931448,-0.268970317064247,1.35442017905845,1.13720954351748,1.15283081700173
ENSG00000115042,0.201828841175575,0.0043152846399789,3.91414759329215,3.91353099033609,0.667860718712371,0.571191376521771
ENSG00000115053,0.0391670473580021,0.582531618575492,7.06351188119691,6.9767002890428,3.42239006552274,3.41294221132852
ENSG00000115073,0.0815836759555353,0.251748392719384,4.49886911714876,4.47091824098439,1.6302954388236,1.54151154928592
ENSG00000115091,0.0450860362418151,0.526849809852584,6.53492444042176,6.53780714046831,2.84620537941513,2.8151328516872
ENSG00000115107,0.336516799064736,1.17543568827206e-06,4.13021124520073,3.84347701592503,0.122369444457415,0.0955569786567944
ENSG00000115128,-0.116834170854271,0.100274997702794,3.76874191585184,3.75400235670382,2.7258517026009,2.72526766908985
ENSG00000115145,-0.0410948682807979,0.5640988625614,3.87113035695363,3.87420646916023,1.9947740639687,1.96151011166526
ENSG00000115159,0.296645347951881,2.28302815637478e-05,5.8220039632151,5.81832993076154,2.11328960748053,2.06927929518631
ENSG00000115183,0.163286614185667,0.0211991667501981,4.22967818899244,4.01415749279258,2.67803585457515,2.65626000465065
ENSG00000115207,0.0121629010868157,0.864613587259886,2.37779046885143,1.82701519310853,2.08167889298098,2.0490992338627
ENSG00000115211,0.026049946703213,0.714711610896822,4.59443505096568,4.59954841661164,1.5415904363001,1.50662599598622
ENSG00000115216,-0.0354941373534338,0.618402145308157,3.89672353390538,3.8799241322013,2.35154592041826,2.30698434427149
ENSG00000115233,-0.142355717983859,0.0449535880246248,4.72720422398375,4.72605771814566,1.48468696400197,1.48607838413971
ENSG00000115234,0.166272270443125,0.0190114216753088,4.97224168823541,4.99784672457091,1.88167713899285,1.84729730373315
ENSG00000115241,-0.0398404069430637,0.576366833807835,4.28091449589757,4.1476467200639,1.59798048522195,1.55148738676869
ENSG00000115267,0.086531830629344,0.224262103995182,0.792858534835192,1.44284159238422,1.07303337572281,1.11498476112897
ENSG00000115268,0.0469270595401249,0.510098659111175,4.09407482668007,3.93366406429029,3.94696619991638,3.85955002872161
ENSG00000115271,0.304583523679001,1.34352646456389e-05,5.64493454556527,5.76789044296385,0.440286236167538,0.469053774694245
ENSG00000115275,-0.100169026952947,0.159097050209559,5.35975084374098,5.37023885476598,1.48190761460263,1.38310001256403
ENSG00000115306,0.429329983249581,3.63901976395197e-10,7.10217830424312,7.12093117930592,3.0594266109798,3.0683559820874
ENSG00000115307,0.0946213471985041,0.183724542429066,3.60409141014125,3.51884858885374,2.49439193611153,2.43824379011473
ENSG00000115310,-0.112194304857621,0.114581557267281,6.31573661266107,6.3173791505147,4.16334423541982,4.14270579127783
ENSG00000115317,-0.125943353129283,0.0763257214711921,4.60779749957514,4.59223598528468,0.548918021439655,0.506819746034179
ENSG00000115339,0.00678441045458634,0.92423216679419,1.13734339945366,1.86136507022349,1.38559354282136,1.34863666718593
ENSG00000115364,-0.129222677486943,0.068902132414466,4.73067102926787,4.71491575290832,1.63954397010905,1.61091737718548
ENSG00000115365,0.226952946550936,0.00129857008068049,6.60879492001691,6.61612327382146,2.97441782175581,2.97823420597264
ENSG00000115368,0.0189876813762409,0.790092248675291,2.98685403890526,2.6446780931751,2.15867139419058,2.15587291261835
ENSG00000115380,0.402957210293894,4.98307149815837e-09,6.06590584645202,6.06014732475213,2.64963461139888,2.67935462118298
ENSG00000115414,0.172494289629968,0.0149301641270944,8.4461618666945,8.44362544613854,2.17373853926053,2.28668569865921
ENSG00000115415,0.47138267093041,1.01463038307954e-12,5.74574932142296,5.80391496761847,2.62523890016796,2.67959939652098
ENSG00000115419,0.0582153190193391,0.413747641024246,4.54966858942103,4.55492838102294,2.4281534597018,2.45998353217167
ENSG00000115484,0.120644129739607,0.0896188062989276,6.06442608537529,6.05869479670113,3.18809592180611,3.18935800865181
ENSG00000115486,0.0508593314243371,0.475597471479882,3.37191690222856,3.21748861886215,1.29448479710041,1.28071892981564
ENSG00000115488,0.165138838069898,0.0197575194729069,5.30643405592158,5.06889728896147,0.502479894850283,0.379476973842469
ENSG00000115514,-0.115514373056925,0.104224644431012,3.02617502819835,2.93628008067908,1.62173091352356,1.61434352799518
ENSG00000115524,-0.0686645347951881,0.334913990421015,5.19259778087673,5.18689644592574,3.58941097123371,3.57882007386286
ENSG00000115539,0.0656242811155651,0.357099667487459,3.37764119376323,3.2216023605535,1.8965292781423,1.85971057479765
ENSG00000115540,-0.156985390821732,0.0268048084676561,4.87380150981207,4.59484375323598,2.22717297615692,2.19086267169196
ENSG00000115541,0.0912288716308817,0.199835620659835,6.6435900774105,6.65148104082159,1.53644219532125,1.55152320280338
ENSG00000115561,-0.142850616719963,0.0442079203748996,4.65807595703611,4.59732561493936,2.35283397491385,2.35160293392386
ENSG00000115677,0.281583675955535,5.99538810406753e-05,5.03075571272149,5.0622716334727,2.99256931372217,2.95947448206166
ENSG00000115685,0.130312166895081,0.0666105586590687,5.48647879720282,5.46690557321305,1.59869816547894,1.56505892038301
ENSG00000115694,0.2320964849841,0.000971476225223793,3.22704843829986,2.65309135543713,1.12689193995647,1.03795616719366
ENSG00000115760,-0.0167312475387617,0.814555808623759,2.50917414357289,2.31622825951854,3.17060428690415,3.16318989591239
ENSG00000115806,0.0244373382061824,0.731672640482302,5.03778485080404,4.98657623565002,2.30010869155824,2.31454067923147
ENSG00000115808,0.0892294807370184,0.209901426824527,3.60147009030169,3.59450949223872,2.31079669630028,2.3063878471245
ENSG00000115816,-0.177584173494235,0.0120960838466839,0.242934846781479,1.26549476098215,2.51942116849567,2.50726730512494
ENSG00000115828,0.0218197045835237,0.759480571693837,4.09874193575426,4.11007032450221,2.13640881450085,2.12294571958099
ENSG00000115839,0.048773356531322,0.493908362162751,3.76451305370963,3.67177330342415,2.25712153708342,2.24945806051502
ENSG00000115840,0.362278056951424,1.78890511108602e-07,4.82878134075876,4.82928854729037,1.44973139500472,1.44721151490983
ENSG00000115866,0.144652048119385,0.0415807630657927,6.13073496935909,6.12765594566242,2.31419852372382,2.29893128956288
ENSG00000115875,0.0384208923404903,0.589740208307593,6.00505690134899,5.97247891033298,3.20227720589789,3.18367243711972
ENSG00000115884,0.134254356078162,0.0586874353865779,4.7583849991716,4.63276842714278,4.23622466758026,4.14508205667287
ENSG00000115902,0.28995690407465,3.26464139228022e-05,4.17856705992841,4.11988286814627,1.22872040870315,1.21543056838414
ENSG00000115944,0.00574996193086645,0.935707652945747,4.19750524181386,4.15519490332653,1.31035129609128,1.31445512745205
ENSG00000115947,-0.0258574505491742,0.716958269298934,0.565182190729658,1.32483993032938,1.28763993108889,1.25642986360916
ENSG00000115956,0.123928299248228,0.0811696146470235,3.64216444311154,3.47397788954234,0.617368888000413,0.667257051845627
ENSG00000115977,0.00837045342703814,0.906592236100603,0.699954886208541,1.75192672747878,1.24252283220564,1.24266186554234
ENSG00000116001,-0.131606981718827,0.0638942556990167,2.49094848442457,3.20674409260496,2.08795532207942,2.0438905949182
ENSG00000116005,0.0739759403075986,0.298803700434382,5.40807266060487,5.41947049850152,2.90864843138456,2.87809863084894
ENSG00000116030,-0.103164345654167,0.147054057541724,4.21158208867094,4.15688911826652,2.70747302014758,2.71115754917751
ENSG00000116031,0.590843577145964,4.07487452453899e-20,4.8070287522886,4.71351499435816,3.23169889673391,3.10364748466831
ENSG00000116062,-0.0305937533631278,0.66795258599175,5.31985686451266,5.17385461516577,1.57155419747687,1.57291568110442
ENSG00000116117,-0.0363470696266979,0.610277830678696,1.58286721889074,1.83077048200893,1.05605010917491,1.08821092532552
ENSG00000116120,-0.042669407644282,0.54925425600165,5.63658406073821,5.62231265331532,1.82562341808333,1.80386029945585
ENSG00000116133,0.340055891361811,8.91921769925931e-07,4.8501273044402,4.7160561002361,4.05088919185762,3.97869887070147
ENSG00000116161,-0.10910765950967,0.124951374431547,4.38921187191939,4.33800918235127,1.38207468490293,1.38552280950733
ENSG00000116171,0.10660423328765,0.133884289052233,5.27202902005127,5.25948988124709,2.08910232878194,2.07113397065316
ENSG00000116209,-0.00962535905037378,0.892667106270984,1.35711672176654,1.50828937731723,2.5291352371215,2.53463057401073
ENSG00000116221,0.0149383336905499,0.834124061325771,3.49674219575588,3.48540481702444,2.19195737332978,2.18723184059678
ENSG00000116237,0.100370035078521,0.158380752506879,1.27784969323913,2.3049418050928,2.10468643752927,2.09187876962535
ENSG00000116251,0.0347175270290848,0.626107981450587,5.9975774171396,6.07881331237712,3.22003627455282,3.21937424551636
ENSG00000116260,-0.0799314755596163,0.261503269215084,4.50115027320942,4.50875956708023,1.64506982668462,1.57634229995146
ENSG00000116266,0.0478041723770367,0.502216518359374,5.0312400322952,5.0274157510985,2.31497412892226,2.27747359499232
ENSG00000116288,0.150121821227349,0.0343956034544486,7.01748973510056,6.84072412502341,1.96169159281181,1.95270606147815
ENSG00000116337,0.0492742315087051,0.489477763585806,4.76793854302623,4.5553175385722,0.639296144754124,0.568251501794901
ENSG00000116350,-0.0218454410731654,0.759404348126462,3.47615327401563,3.40143971525041,2.57868300972358,2.59729669282274
ENSG00000116455,-0.0648880767473732,0.36222049304261,4.25325824705332,4.26040908693431,1.88172743922853,1.8906924418551
ENSG00000116459,0.216984924623116,0.00212396586154875,6.52503037382561,6.51827677548536,2.77274210131074,2.74022278419113
ENSG00000116473,-0.0537460027409776,0.45055096333297,6.30348695260698,6.27445763007294,1.74706127876081,1.72516858620659
ENSG00000116478,0.0673917564737765,0.344268720210775,4.11946364759986,3.90599601342345,1.82327632761171,1.79550020347639
ENSG00000116489,0.155346429115273,0.0285459240645689,6.97102208714794,6.97217877052459,3.8604492586703,3.85260035650665
ENSG00000116521,0.058818334094716,0.408921175995921,4.69520503750201,4.67048457591762,1.67448597165585,1.61660340664561
ENSG00000116560,-0.123811481650678,0.0814674339707676,4.92654002694056,4.90281206785735,3.94858164972369,3.97745727564538
ENSG00000116584,0.248630695999138,0.0003985515759073,3.44013148676009,3.32484020590521,0.462046021124619,0.481785139979758
ENSG00000116586,0.0804375394063951,0.258731691236264,4.04139210499181,3.73265885290188,0.917742910887652,0.905653125367141
ENSG00000116604,-0.113327089941591,0.110993644935844,0.671479518066327,1.79194021393064,2.18660779133475,2.16139296589329
ENSG00000116641,0.0215643397349999,0.76240718529081,4.15387036659893,4.09900627514399,1.20167946937043,1.18008412044333
ENSG00000116649,0.265283995736257,0.000160768253109365,5.86223341310354,5.87787791687113,1.60732898016722,1.62026212971444
ENSG00000116663,0.106747933713838,0.133441017555525,0.687543753896826,0.92264220038186,0.079503806207582,0.0564254367962244
ENSG00000116667,-0.112316795119556,0.114234291378496,2.21018417130147,1.93291577122997,2.78230088893448,2.73653735343809
ENSG00000116678,0.284455858384982,4.66305826840019e-05,1.56169120997409,2.69593580932908,1.06136177770552,1.09173290686351
ENSG00000116679,-0.133629063655803,0.0598845878756503,1.36107151260117,2.02525730876747,3.69023797578976,3.67396126941071
ENSG00000116688,-0.0915244274775349,0.198555609696084,3.43316615396701,3.43804920404919,2.9508904316056,2.89051007681814
ENSG00000116701,0.202229636409,0.00417687555497793,3.80503695597251,3.84023961990871,1.40214807361792,1.34856673832506
ENSG00000116711,0.034892598411567,0.624651342131518,3.99791872430264,3.73780663284544,1.75922887391382,1.74018312409987
ENSG00000116729,0.0626721105998867,0.379187532404091,3.72530471217867,3.50926235911699,2.46154230834304,2.45675350944166
ENSG00000116747,-0.00174813461245622,0.980440294222973,5.93793084277001,5.90147200500143,2.32834001369614,2.32889539225679
ENSG00000116750,0.144805847418913,0.0413626865238197,4.89301814592978,4.87962015300622,1.49444139086504,1.46765432062595
ENSG00000116752,-0.153882980762074,0.0300027981646881,3.54218999485703,3.31970293818849,2.65293223095102,2.64155152421748
ENSG00000116754,-0.0074788347664775,0.9165037307687,4.07134691784035,3.87689510428605,2.79021508607486,2.78332084137458
ENSG00000116774,-0.0225064717527029,0.752153192556266,6.82169056405746,6.79660961648582,1.13575549729444,1.20115766251537
ENSG00000116791,0.352887163088168,3.82839595517878e-07,6.48892216308267,6.48065445719075,1.4288303625712,1.41615020934552
ENSG00000116815,0.088378616284174,0.214491143691147,4.56238487521483,4.54384479381422,2.21234892652139,2.19154629486371
ENSG00000116863,0.0240033500837521,0.736259979009088,4.7139840824564,4.65757532177924,1.21036830941479,1.12790141805192
ENSG00000116871,0.0438763863646967,0.538323694532728,2.18655912394165,1.82160638666613,2.14370135386304,2.0821731421435
ENSG00000116874,0.0192468588610604,0.787294936686422,6.59813775956645,6.11239971534996,1.37137218083569,1.38292140559995
ENSG00000116898,-0.0748739550198183,0.293235916477847,2.02838894595362,2.75351961123064,1.56536356808367,1.55788503326869
ENSG00000116903,0.133178011268464,0.0608057480129789,4.42624060557234,4.40183426401424,2.0698046304556,2.05549064408414
ENSG00000116906,0.129096688250997,0.0691754137202786,2.15447830178717,1.77116013793163,2.21302516650068,2.21391544378513
ENSG00000116918,0.0789112227805695,0.267655122658946,4.82397738329465,4.82942746404805,1.52509878535867,1.5140568028185
ENSG00000116954,0.0806898126998629,0.256994128436339,4.72268686973151,4.69157576755821,2.15184776610703,2.18969345562496
ENSG00000116962,0.0468844221105528,0.510483451873242,6.47919991681745,6.53317778167055,1.40847974519642,1.46585911935682
ENSG00000116977,0.00132176081991818,0.985217419329256,3.94357849219108,3.90204711872096,2.20554955202587,2.20054677912259
ENSG00000116984,-0.00908960625140428,0.898608353322862,3.54830865950599,3.03503607918224,2.0472344396355,2.03550070947849
ENSG00000117054,0.332896299680219,1.79156904597942e-06,5.6912893954434,5.86900619619216,1.06496731354561,1.11831262985134
ENSG00000117115,0.344758057648556,6.14825536055463e-07,4.48582153708613,4.30563705086772,0.0558634719404019,0.183023335889149
ENSG00000117118,0.0728079792903913,0.306513773907679,6.64680332845963,6.64158994568886,1.89130299232167,1.88889194104106
ENSG00000117143,-0.032564018723979,0.647959106891896,4.09022805351432,3.97168824596901,2.54269855389442,2.49763611053151
ENSG00000117151,0.12556514059402,0.0772020377905807,3.33067043873194,3.18401703645148,1.29003223396747,1.26679461449724
ENSG00000117228,0.118673671387239,0.0950109580080469,3.73773800808759,3.74771433073173,1.35793038635488,1.39819791965569
ENSG00000117262,-0.00651035956082333,0.927284148233142,3.3189728635425,2.69532987877579,1.33598404751676,1.32160099783994
ENSG00000117298,0.064959568800943,0.362001482137471,3.80074784983298,3.70201045385929,1.61595269771605,1.58911329644262
ENSG00000117305,0.0560895386021014,0.431027427615264,3.86932432728827,3.84857777220214,0.432879705178911,0.388590517504111
ENSG00000117335,0.0602405740851683,0.397992268320204,5.38094101610844,5.29640924397473,2.74807310826079,2.74749863076574
ENSG00000117360,-0.0234830649709366,0.741983412867869,4.66339000611482,4.61038036366325,2.17969324140848,2.1656992504042
ENSG00000117385,0.471084208923405,1.10707426671886e-12,3.77246896145062,3.83633445394263,0.0870223324794241,0.109178692820771
ENSG00000117394,0.0428430028932541,0.547629417139971,7.34572657291793,7.35886449489913,3.38802546494671,3.36914556846927
ENSG00000117395,0.0449709464947566,0.528226219891336,1.90139839606821,1.61822911148738,1.3143638044297,1.28967066853636
ENSG00000117408,0.140021237290296,0.0485494088217012,0.384616454116767,1.59758700490573,0.983094764110352,0.929528106160322
ENSG00000117419,0.195229473472852,0.00572127701885888,5.11030229461329,5.08573836378141,1.61742102975019,1.58845131638901
ENSG00000117448,0.190097456981879,0.00723526716590147,6.00532781465709,5.98709952676611,1.7863367678244,1.78186903928989
ENSG00000117450,0.1884939850769,0.0077483039454976,9.55361607246226,9.55465711744762,3.86725375386171,3.85477405851278
ENSG00000117500,-0.072462311557789,0.308820546297279,4.81176694631816,4.7986208142369,1.61535809087999,1.64933559139747
ENSG00000117505,0.0715984147957632,0.314922100426137,4.8154347719184,4.71589625382775,2.12996142697671,2.0962545850137
ENSG00000117519,0.139653080913647,0.0491498159611847,4.64347106083519,4.21640633958678,2.66226228466743,2.68802866574339
ENSG00000117523,-0.0590061995701408,0.407748214693558,1.72282252242729,1.63563361748133,3.19767754501142,3.18653502205272
ENSG00000117525,0.149763857969651,0.0347472078023479,1.59881025400239,1.67429346410288,3.64441155071204,3.55492130427698
ENSG00000117528,0.260470534490635,0.000212695808001108,3.68431238491202,3.66063401553787,2.36433608936446,2.3475895397976
ENSG00000117533,0.0192107061781381,0.787684971392505,0.795894112907454,1.41278031105113,1.46751598611228,1.46814703534
ENSG00000117543,0.0601142145280495,0.398984496875785,2.28032502484199,2.57209359595511,0.777773136762228,0.736546183936245
ENSG00000117592,0.191588244251561,0.00678570040018614,8.92273869989221,8.95319494138272,3.47232856880656,3.47517309722352
ENSG00000117593,0.13640779655855,0.0547699027817982,4.35357037767589,4.3499836146954,0.530305383048432,0.534823752693041
ENSG00000117594,0.49017909150044,2.00345365320676e-13,3.59170905327081,3.44747658299387,1.72256549286479,1.63125787574761
ENSG00000117595,-0.0159820214103474,0.822719807691945,5.14585041096125,4.9406469259108,4.31545657479142,4.25514088574634
ENSG00000117632,0.113809339649367,0.109472381021132,5.06312055061461,4.97460984165405,0.85117208645626,0.854560002609557
ENSG00000117640,0.151975532560468,0.0321262907616128,2.81332507289271,2.47030118571329,1.3084387214782,1.27510139485743
ENSG00000117676,0.206471752702908,0.00349028028089809,3.77865892223519,3.73963478251405,0.875674598924111,0.82432816952987
ENSG00000117691,0.124381942914698,0.0800539116178252,5.15458176129652,5.09193925992312,1.86054586767799,1.84506142374208
ENSG00000117713,0.0270018486389197,0.705001698762561,2.972344404091,2.62360876798395,2.10452344110396,2.0752569713791
ENSG00000117748,0.0851241053753617,0.231702437797514,3.87910158733354,3.85972603235412,1.81960156137291,1.76599360926232
ENSG00000117758,-0.0380112684635298,0.593714877701384,4.55918049062283,4.55854585449692,2.62467944029835,2.62338143622483
ENSG00000117791,0.178006520325613,0.0118899512076073,0.317193393590388,1.28226135484793,0.022011583898289,0.0308035355396738
ENSG00000117859,-0.00197442530163452,0.977919559732501,1.1577562358463,1.72936486449251,1.80124644249926,1.80258942843279
ENSG00000117862,0.018457438708695,0.795652923608377,5.35757472844341,5.34929879072422,1.58728987155169,1.59700415775768
ENSG00000117868,0.0414725140855794,0.560521002759488,5.28888150903576,5.28525890893311,3.09420217467651,3.10477785063755
ENSG00000117899,0.0870577384524673,0.221448032135994,3.05730975654811,2.82861506081698,1.16354379922512,1.13830031183538
ENSG00000117906,-0.0985914067602876,0.165924367039725,1.25772324012499,1.47687308359058,1.00161311463917,1.00352362282724
ENSG00000117984,0.232657225521547,0.000970781608502833,7.37800599394968,7.38811259663672,3.18857313888545,3.10836235586546
ENSG00000118007,-0.0168162561749597,0.813630749233079,4.33224753160929,4.27882721329213,2.49744308056055,2.50284717543401
ENSG00000118181,-0.220437033653114,0.00179540035795873,6.62398554653778,6.63356570361461,4.25854907948102,4.21991615780525
ENSG00000118200,-0.0321896344961919,0.65173942840154,2.27304676971581,2.18924904120693,2.72575907738725,2.72010744871208
ENSG00000118257,0.0724632418828172,0.309097292614805,-0.312650195941795,1.065108130139,0.0803963533838217,0.153620314623677
ENSG00000118260,-0.00972134874578369,0.891603247013513,4.30470678740953,4.22855545946465,1.99249835028702,1.98369962661193
ENSG00000118363,-0.028478757423481,0.689430545923269,5.39688622472435,5.3971886542176,2.12317303499655,2.10237170047811
ENSG00000118402,0.279748021806742,6.28990087354036e-05,3.33148354498511,3.85002365185634,3.24062494866716,3.20058318440442
ENSG00000118508,0.196866985254691,0.00532013821857136,3.91650369015077,3.89634121424945,0.767204937167173,0.777852720261451
ENSG00000118520,0.631440776397479,1.54822245445692e-23,6.26873023698449,6.22848157310547,2.74633808306958,2.59490121363894
ENSG00000118523,0.00806354784185448,0.910002338339752,1.65152174506169,2.66120414306173,2.9980920371206,2.96581877391469
ENSG00000118579,-0.0197404057496354,0.781975619069971,1.56051204547746,2.06368568266702,1.8970330471842,1.89398514105581
ENSG00000118596,0.0340333360422002,0.633210370651685,0.581725721380381,1.33427614632206,1.62583538467814,1.60047374454078
ENSG00000118640,0.00515303791685701,0.942370731526082,4.15141944126756,4.09084489006377,3.49024078415067,3.39960061314207
ENSG00000118680,-0.0650494898736105,0.361025732287578,7.87936707155181,7.75604916674937,4.16520389264224,4.14947545578043
ENSG00000118705,-0.0213050098979747,0.764986191760781,5.63158175280019,5.67241523060452,3.21864375311201,3.22742611105847
ENSG00000118849,0.422763118952351,4.96002983473922e-10,0.901124267897256,1.52404314919146,0.142414835793748,0.0577062382097714
ENSG00000118873,-0.0495691328904684,0.486879115060842,3.92526803132288,3.86178121673979,1.74027838599017,1.73667463023489
ENSG00000118898,0.144565250494899,0.0417042626228801,7.08110790152903,6.99544723895146,3.39887319265861,3.30787930745899
ENSG00000118939,-0.073796253997259,0.299981412684037,5.40298505345544,5.42223887586977,1.6118415178368,1.63161695552339
ENSG00000118960,0.0730105070808588,0.305167516155406,4.49602631122215,4.43786432958305,0.158047317711645,0.0688944319437678
ENSG00000118961,0.0414977630194536,0.560592978189276,4.07124132402766,4.00639670428737,1.07163320846414,1.01944352412914
ENSG00000118965,0.130759161121227,0.0656396613154988,4.71074205950827,4.17088307540242,0.854315144855437,0.831403605364253
ENSG00000119004,0.115719506624029,0.10357561595549,4.13946164092831,4.11361279135826,1.77231030939643,1.75811440158683
ENSG00000119013,0.107035175879397,0.132312524172102,4.75893520174224,4.77778234436956,1.88056321345216,1.87121907193033
ENSG00000119041,-0.0556385875435028,0.435073520026778,3.96583607935309,3.77880666234411,1.4905901860244,1.48243630540265
ENSG00000119139,0.11713567839196,0.0993966836585197,3.77973395255136,3.77002014489328,1.62460225293368,1.60882959890701
ENSG00000119203,0.0720085460692044,0.31215090570945,3.86418875176066,3.70107284017872,1.77618429130249,1.77277184837482
ENSG00000119280,0.0795367461090955,0.264120153864665,1.29713082799364,1.13298884959254,2.3173814777475,2.32104762503147
ENSG00000119285,0.0439850378283034,0.537317089277021,3.079587887315,2.90510116488565,2.4826492859943,2.50250337203227
ENSG00000119314,0.130150075743307,0.066917506952777,3.76399521761461,3.52232002094539,3.4870761921807,3.47328795386343
ENSG00000119318,0.0979899497487437,0.168398204481789,5.77462707840602,5.76313896354584,3.25699377063954,3.23447441395319
ENSG00000119321,0.0651514073228317,0.360582523343695,2.75531447343664,2.66024274673157,1.64413362239172,1.60380068544809
